대상연월,요일,도착시간,출발 시군구 코드,도착 시군구 코드,성별,나이,이동유형,평균 이동 시간(분),이동인구(합)
202003,일,02,11010,11010,F,50,WW,10,12.44
202003,일,02,11010,11010,F,50,WH,10,55.41
202003,일,02,11010,11010,F,50,EW,20,3.13
202003,일,02,11010,11010,F,50,EH,20,24.83
202003,일,02,11010,11010,F,50,EE,10,12.29
202003,일,02,11010,11010,F,50,HH,40,6.21
202003,일,02,11010,11010,F,55,EH,20,19.44
202003,일,02,11010,11010,F,55,WW,10,9.66
202003,일,02,11010,11010,F,55,EE,10,6.53
202003,일,02,11010,11010,F,55,WE,10,6.44
202003,일,02,11010,11010,F,55,HH,20,9.3
202003,일,02,11010,11010,F,55,HE,10,6.45
202003,일,02,11010,11010,F,55,EW,10,6.44
202003,일,02,11010,11010,F,55,WH,10,38.6
202003,일,02,11010,11010,F,55,HW,10,3.23
202003,일,02,11010,11010,F,60,WE,10,7.63
202003,일,02,11010,11010,F,60,EE,10,15.24
202003,일,02,11010,11010,F,60,WH,20,26.6
202003,일,02,11010,11010,F,60,EH,20,3.75
202003,일,02,11010,11010,F,60,HH,10,7.47
202003,일,02,11010,11010,F,60,HE,10,7.46
202003,일,02,11010,11010,F,65,EE,10,14.13
202003,일,02,11010,11010,F,65,EW,10,4.54
202003,일,02,11010,11010,F,65,WH,10,9.21
202003,일,02,11010,11010,F,70,WH,10,28.29
202003,일,02,11010,11010,F,70,HE,10,5.69
202003,일,02,11010,11010,F,70,HW,10,11.2
202003,일,02,11010,11010,F,75,EH,10,8.59
202003,일,02,11010,11010,F,75,WW,10,8.86
202003,일,02,11010,11010,F,75,EE,10,8.84
202003,일,02,11010,11010,F,80,EE,10,19.46
202003,일,02,11010,11010,M,10,EH,10,6.66
202003,일,02,11010,11010,M,10,HW,10,6.58
202003,일,02,11010,11010,M,15,HE,10,18.1
202003,일,02,11010,11010,M,15,EE,10,49.54
202003,일,02,11010,11010,M,15,EH,10,74.73
202003,일,02,11010,11010,M,15,WH,20,44.72
202003,일,02,11010,11010,M,15,HW,20,13.51
202003,일,02,11010,11010,M,15,EW,10,9
202003,일,02,11010,11010,M,15,HH,10,8.81
202003,일,02,11010,11010,M,20,WW,10,24.18
202003,일,02,11010,11010,M,20,HE,10,21.38
202003,일,02,11010,11010,M,20,HH,10,42.54
202003,일,02,11010,11010,M,20,EW,20,13.98
202003,일,02,11010,11010,M,20,WH,10,146.96
202003,일,02,11010,11010,M,20,EH,20,142.82
202003,일,02,11010,11010,M,20,EE,10,232.85
202003,일,02,11010,11010,M,20,HW,10,8.01
202003,일,02,11010,11010,M,20,WE,10,10.61
202003,일,02,11010,11010,M,25,WH,20,44.83
202003,일,02,11010,11010,M,25,EH,20,144.73
202003,일,02,11010,11010,M,25,HH,20,33.63
202003,일,02,11010,11010,M,25,WE,10,13.69
202003,일,02,11010,11010,M,25,WW,10,18.09
202003,일,02,11010,11010,M,25,EW,10,13.64
202003,일,02,11010,11010,M,25,HE,30,17.8
202003,일,02,11010,11010,M,25,EE,10,293.1
202003,일,02,11010,11010,M,25,HW,20,8.94
202003,일,02,11010,11010,M,30,EH,10,49.3
202003,일,02,11010,11010,M,30,EW,20,14.24
202003,일,02,11010,11010,M,30,HE,10,13.98
202003,일,02,11010,11010,M,30,HH,30,9.34
202003,일,02,11010,11010,M,30,WE,10,6.96
202003,일,02,11010,11010,M,30,EE,10,139.7
202003,일,02,11010,11010,M,30,WH,20,42.09
202003,일,02,11010,11010,M,30,HW,30,4.7
202003,일,02,11010,11010,M,30,WW,20,17.87
202003,일,02,11010,11010,M,35,HH,10,8.01
202003,일,02,11010,11010,M,35,EH,10,73.14
202003,일,02,11010,11010,M,35,WW,10,16.28
202003,일,02,11010,11010,M,35,WE,10,*
202003,일,02,11010,11010,M,35,HW,10,16.08
202003,일,02,11010,11010,M,35,HE,10,11.49
202003,일,02,11010,11010,M,35,EE,10,97.91
202003,일,02,11010,11010,M,35,EW,30,5.48
202003,일,02,11010,11010,M,35,WH,20,62.43
202003,일,02,11010,11010,M,40,EH,20,47.25
202003,일,02,11010,11010,M,40,HH,10,23.57
202003,일,02,11010,11010,M,40,HE,20,5.86
202003,일,02,11010,11010,M,40,WW,10,3.02
202003,일,02,11010,11010,M,40,WE,40,14.9
202003,일,02,11010,11010,M,40,EE,20,63.03
202003,일,02,11010,11010,M,40,EW,10,18.03
202003,일,02,11010,11010,M,40,HW,10,9.03
202003,일,02,11010,11010,M,40,WH,20,23.77
202003,일,02,11010,11010,M,45,EH,10,53.16
202003,일,02,11010,11010,M,45,WE,30,6.36
202003,일,02,11010,11010,M,45,HE,30,9.48
202003,일,02,11010,11010,M,45,WW,10,19.04
202003,일,02,11010,11010,M,45,HH,10,24.97
202003,일,02,11010,11010,M,45,WH,20,59.4
202003,일,02,11010,11010,M,45,EW,30,18.93
202003,일,02,11010,11010,M,45,EE,20,50.63
202003,일,02,11010,11010,M,50,WW,20,26.3
202003,일,02,11010,11010,M,50,WH,10,61.85
202003,일,02,11010,11010,M,50,HE,40,6.51
202003,일,02,11010,11010,M,50,EW,10,3.28
202003,일,02,11010,11010,M,50,HH,10,16.31
202003,일,02,11010,11010,M,50,EH,10,39.04
202003,일,02,11010,11010,M,50,EE,10,42.76
202003,일,02,11010,11010,M,50,WE,20,9.9
202003,일,02,11010,11010,M,55,HE,30,12.96
202003,일,02,11010,11010,M,55,WH,10,61.74
202003,일,02,11010,11010,M,55,HH,20,19.1
202003,일,02,11010,11010,M,55,EE,10,42.46
202003,일,02,11010,11010,M,55,WW,10,16.36
202003,일,02,11010,11010,M,55,EH,10,52.22
202003,일,02,11010,11010,M,55,EW,10,9.87
202003,일,02,11010,11010,M,60,HW,10,14.02
202003,일,02,11010,11010,M,60,EW,100,3.51
202003,일,02,11010,11010,M,60,HH,10,13.94
202003,일,02,11010,11010,M,60,WH,10,24.41
202003,일,02,11010,11010,M,60,WW,10,31.74
202003,일,02,11010,11010,M,60,EE,20,24.35
202003,일,02,11010,11010,M,60,HE,10,3.5
202003,일,02,11010,11010,M,60,EH,30,20.87
202003,일,02,11010,11010,M,65,HH,10,11.99
202003,일,02,11010,11010,M,65,EE,10,8.11
202003,일,02,11010,11010,M,65,HW,60,4.06
202003,일,02,11010,11010,M,65,HE,20,7.96
202003,일,02,11010,11010,M,65,WH,20,8.07
202003,일,02,11010,11010,M,65,EH,10,4.05
202003,일,02,11010,11010,M,70,EH,30,4.54
202003,일,02,11010,11010,M,70,WW,20,9.28
202003,일,02,11010,11010,M,70,WH,10,18.32
202003,일,02,11010,11010,M,70,WE,50,4.62
202003,일,02,11010,11010,M,75,EH,10,5.87
202003,일,02,11010,11010,M,75,EE,10,5.99
202003,일,02,11010,11010,M,80,EH,10,28.35
202003,일,02,11010,11010,M,80,HW,10,9.46
202003,일,02,11010,11010,M,80,HE,10,9.5
202003,일,02,11010,11010,M,80,WH,10,9.38
202003,일,02,11010,11020,F,15,EH,10,6.05
202003,일,02,11010,11020,F,20,EH,20,6.55
202003,일,02,11010,11020,F,20,HH,10,*
202003,일,02,11010,11020,F,20,WW,10,*
202003,일,02,11010,11020,F,20,EE,30,17.55
202003,일,02,11010,11020,F,20,WH,20,18.15
202003,일,02,11010,11020,F,25,EH,10,28.37
202003,일,02,11010,11020,F,25,EE,20,20.59
202003,일,02,11010,11020,F,25,WW,30,*
202003,일,02,11010,11020,F,25,HH,10,6.05
202003,일,02,11010,11020,F,25,EW,70,4.09
202003,일,02,11010,11020,F,25,WE,10,*
202003,일,02,11010,11020,F,30,WE,10,*
202003,일,02,11010,11020,F,30,WH,10,*
202003,일,02,11010,11020,F,30,EE,10,7.19
202003,일,02,11010,11020,F,30,EH,20,9.62
202003,일,02,11010,11020,F,35,EW,10,3.03
202003,일,02,11010,11020,F,35,EH,10,12.02
202003,일,02,11010,11020,F,35,WH,20,5.93
202003,일,02,11010,11020,F,35,HE,30,3.06
202003,일,02,11010,11020,F,35,EE,20,11.96
202003,일,02,11010,11020,F,35,WE,10,3.04
202003,일,02,11010,11020,F,40,WE,10,3.4
202003,일,02,11010,11020,F,40,HE,10,3.41
202003,일,02,11010,11020,F,40,EE,20,3.38
202003,일,02,11010,11020,F,45,WW,10,15.38
202003,일,02,11010,11020,F,45,EW,10,6.05
202003,일,02,11010,11020,F,45,EE,10,9.99
202003,일,02,11010,11020,F,45,EH,20,15.59
202003,일,02,11010,11020,F,50,WH,50,6.16
202003,일,02,11010,11020,F,50,WW,10,*
202003,일,02,11010,11020,F,50,HE,20,3.08
202003,일,02,11010,11020,F,55,WE,10,3.27
202003,일,02,11010,11020,F,55,EE,20,3.23
202003,일,02,11010,11020,F,55,WH,20,9.64
202003,일,02,11010,11020,F,60,WE,10,3.79
202003,일,02,11010,11020,F,60,WH,10,7.42
202003,일,02,11010,11020,F,60,EH,10,7.3
202003,일,02,11010,11020,F,60,EE,10,3.83
202003,일,02,11010,11020,F,65,EH,10,4.52
202003,일,02,11010,11020,F,75,WH,10,17.04
202003,일,02,11010,11020,F,75,EE,10,8.9
202003,일,02,11010,11020,M,15,EH,10,10.45
202003,일,02,11010,11020,M,15,WH,10,10.42
202003,일,02,11010,11020,M,20,EE,10,18.92
202003,일,02,11010,11020,M,20,EH,10,10.74
202003,일,02,11010,11020,M,20,HH,20,*
202003,일,02,11010,11020,M,20,HE,10,*
202003,일,02,11010,11020,M,20,WH,10,18.15
202003,일,02,11010,11020,M,25,EH,20,18.08
202003,일,02,11010,11020,M,25,EW,20,6.68
202003,일,02,11010,11020,M,25,HE,20,*
202003,일,02,11010,11020,M,25,EE,20,26.46
202003,일,02,11010,11020,M,25,HW,80,4.43
202003,일,02,11010,11020,M,25,WE,20,4.54
202003,일,02,11010,11020,M,25,WH,30,15.68
202003,일,02,11010,11020,M,30,WE,10,*
202003,일,02,11010,11020,M,30,HW,10,6.91
202003,일,02,11010,11020,M,30,EW,20,4.75
202003,일,02,11010,11020,M,30,WH,20,9.54
202003,일,02,11010,11020,M,30,EE,10,32.23
202003,일,02,11010,11020,M,30,HE,40,*
202003,일,02,11010,11020,M,30,EH,10,25.49
202003,일,02,11010,11020,M,35,HE,10,*
202003,일,02,11010,11020,M,35,WE,10,*
202003,일,02,11010,11020,M,35,EH,20,13.35
202003,일,02,11010,11020,M,35,WH,20,*
202003,일,02,11010,11020,M,35,EW,10,*
202003,일,02,11010,11020,M,35,EE,10,21.69
202003,일,02,11010,11020,M,40,EW,30,3.01
202003,일,02,11010,11020,M,40,WH,10,5.91
202003,일,02,11010,11020,M,40,EH,20,8.97
202003,일,02,11010,11020,M,40,WE,10,*
202003,일,02,11010,11020,M,40,EE,10,17.94
202003,일,02,11010,11020,M,40,HH,10,*
202003,일,02,11010,11020,M,40,HE,20,3
202003,일,02,11010,11020,M,45,WE,10,3.17
202003,일,02,11010,11020,M,45,WH,10,18.57
202003,일,02,11010,11020,M,45,HH,10,3.15
202003,일,02,11010,11020,M,45,EH,10,15.24
202003,일,02,11010,11020,M,45,EE,20,15.74
202003,일,02,11010,11020,M,50,HE,40,6.53
202003,일,02,11010,11020,M,50,HW,10,3.2
202003,일,02,11010,11020,M,50,WE,40,9.81
202003,일,02,11010,11020,M,50,EE,30,6.62
202003,일,02,11010,11020,M,50,WH,20,9.18
202003,일,02,11010,11020,M,50,WW,10,3.31
202003,일,02,11010,11020,M,55,EE,20,6.55
202003,일,02,11010,11020,M,55,EH,10,9.67
202003,일,02,11010,11020,M,55,WH,30,12.91
202003,일,02,11010,11020,M,55,HE,10,3.27
202003,일,02,11010,11020,M,60,EE,50,10.34
202003,일,02,11010,11020,M,60,EH,10,3.39
202003,일,02,11010,11020,M,65,EW,10,4.08
202003,일,02,11010,11020,M,70,EH,120,4.65
202003,일,02,11010,11030,F,15,EH,30,8.08
202003,일,02,11010,11030,F,20,EH,10,4.37
202003,일,02,11010,11030,F,20,EE,10,6.53
202003,일,02,11010,11030,F,20,HE,30,4.41
202003,일,02,11010,11030,F,20,WE,10,*
202003,일,02,11010,11030,F,25,EH,30,14.31
202003,일,02,11010,11030,F,25,EE,10,4.08
202003,일,02,11010,11030,F,25,WH,20,6.15
202003,일,02,11010,11030,F,30,EH,20,7.13
202003,일,02,11010,11030,F,35,EH,50,9.08
202003,일,02,11010,11030,F,35,EE,20,3.03
202003,일,02,11010,11030,F,45,EH,20,6.6
202003,일,02,11010,11030,F,50,WH,20,6.16
202003,일,02,11010,11030,F,55,WH,10,3.28
202003,일,02,11010,11030,F,60,WH,10,3.81
202003,일,02,11010,11030,F,80,EE,10,19.42
202003,일,02,11010,11030,M,15,EH,10,6.05
202003,일,02,11010,11030,M,20,EH,20,16.19
202003,일,02,11010,11030,M,20,EE,10,10.72
202003,일,02,11010,11030,M,20,EW,10,5.4
202003,일,02,11010,11030,M,20,WE,10,*
202003,일,02,11010,11030,M,25,EH,30,22.76
202003,일,02,11010,11030,M,25,EE,10,68.03
202003,일,02,11010,11030,M,25,WE,20,6.68
202003,일,02,11010,11030,M,25,EW,20,*
202003,일,02,11010,11030,M,25,WH,60,4.51
202003,일,02,11010,11030,M,30,EH,10,27.32
202003,일,02,11010,11030,M,30,WH,10,*
202003,일,02,11010,11030,M,30,EW,10,4.74
202003,일,02,11010,11030,M,30,EE,10,42.7
202003,일,02,11010,11030,M,35,EH,10,21.64
202003,일,02,11010,11030,M,35,EE,20,8.11
202003,일,02,11010,11030,M,35,HW,30,*
202003,일,02,11010,11030,M,35,WH,20,*
202003,일,02,11010,11030,M,40,WE,20,*
202003,일,02,11010,11030,M,40,EE,30,5.89
202003,일,02,11010,11030,M,40,EH,20,8.99
202003,일,02,11010,11030,M,40,WH,10,6
202003,일,02,11010,11030,M,45,EE,10,3.16
202003,일,02,11010,11030,M,45,EH,10,3.17
202003,일,02,11010,11030,M,45,HE,10,6.05
202003,일,02,11010,11030,M,45,WE,10,3.17
202003,일,02,11010,11030,M,50,WH,30,19.09
202003,일,02,11010,11030,M,50,EH,10,16.41
202003,일,02,11010,11030,M,50,WE,40,3.3
202003,일,02,11010,11030,M,50,EE,10,3.11
202003,일,02,11010,11030,M,55,EE,10,3.26
202003,일,02,11010,11030,M,55,EH,70,13.06
202003,일,02,11010,11030,M,65,WE,140,4.08
202003,일,02,11010,11030,M,65,EE,20,4.08
202003,일,02,11010,11030,M,65,WW,120,4.08
202003,일,02,11010,11030,M,65,EH,10,4.08
202003,일,02,11010,11030,M,70,WH,20,4.58
202003,일,02,11010,11040,F,15,EE,10,6.05
202003,일,02,11010,11040,F,20,EH,30,15.3
202003,일,02,11010,11040,F,20,WH,110,4.41
202003,일,02,11010,11040,F,20,EE,10,12.64
202003,일,02,11010,11040,F,25,WH,10,*
202003,일,02,11010,11040,F,25,EH,10,8.24
202003,일,02,11010,11040,F,25,EW,10,*
202003,일,02,11010,11040,F,25,EE,10,4.1
202003,일,02,11010,11040,F,30,EH,10,9.54
202003,일,02,11010,11040,F,30,WH,10,4.79
202003,일,02,11010,11040,F,35,WE,10,3.04
202003,일,02,11010,11040,F,35,EH,30,3.03
202003,일,02,11010,11040,F,40,EE,10,3.43
202003,일,02,11010,11040,F,40,EH,40,3.45
202003,일,02,11010,11040,F,45,EH,10,3.31
202003,일,02,11010,11040,F,45,WH,10,6.65
202003,일,02,11010,11040,F,50,EH,20,6.26
202003,일,02,11010,11040,F,55,WH,10,3.26
202003,일,02,11010,11040,F,65,EE,30,4.68
202003,일,02,11010,11040,F,65,WH,10,4.61
202003,일,02,11010,11040,F,70,WH,10,11.36
202003,일,02,11010,11040,F,80,WH,10,19.47
202003,일,02,11010,11040,M,15,EH,10,4.52
202003,일,02,11010,11040,M,15,EE,10,9.03
202003,일,02,11010,11040,M,20,EE,10,7.97
202003,일,02,11010,11040,M,20,EH,10,21.5
202003,일,02,11010,11040,M,20,EW,20,*
202003,일,02,11010,11040,M,20,WH,10,*
202003,일,02,11010,11040,M,25,WH,10,11.38
202003,일,02,11010,11040,M,25,EH,20,29.42
202003,일,02,11010,11040,M,25,EE,20,18.22
202003,일,02,11010,11040,M,30,EH,10,14.17
202003,일,02,11010,11040,M,30,EW,10,4.75
202003,일,02,11010,11040,M,30,EE,30,*
202003,일,02,11010,11040,M,35,EE,20,8.13
202003,일,02,11010,11040,M,35,EH,10,10.85
202003,일,02,11010,11040,M,35,WH,30,5.46
202003,일,02,11010,11040,M,35,EW,10,*
202003,일,02,11010,11040,M,40,EH,10,6.02
202003,일,02,11010,11040,M,40,EE,10,3.01
202003,일,02,11010,11040,M,40,WH,10,9
202003,일,02,11010,11040,M,45,WH,80,3.17
202003,일,02,11010,11040,M,45,WE,20,3.18
202003,일,02,11010,11040,M,45,EH,30,6.33
202003,일,02,11010,11040,M,50,WH,30,9.93
202003,일,02,11010,11040,M,55,WH,20,9.87
202003,일,02,11010,11040,M,55,EH,10,3.29
202003,일,02,11010,11040,M,55,WW,10,3.3
202003,일,02,11010,11040,M,60,HW,10,3.51
202003,일,02,11010,11040,M,60,WH,10,3.52
202003,일,02,11010,11040,M,65,EH,10,4.05
202003,일,02,11010,11040,M,65,WH,10,4.07
202003,일,02,11010,11050,F,15,EE,10,6.05
202003,일,02,11010,11050,F,20,EH,50,6.53
202003,일,02,11010,11050,F,25,WH,20,*
202003,일,02,11010,11050,F,25,EH,30,10.23
202003,일,02,11010,11050,F,25,EE,10,6.13
202003,일,02,11010,11050,F,30,EH,20,9.56
202003,일,02,11010,11050,F,35,EH,70,6.04
202003,일,02,11010,11050,F,40,EE,20,3.44
202003,일,02,11010,11050,F,40,EH,20,3.44
202003,일,02,11010,11050,F,40,WH,10,3.44
202003,일,02,11010,11050,F,45,EH,30,3.28
202003,일,02,11010,11050,F,55,EH,20,3.23
202003,일,02,11010,11050,F,60,WH,20,7.64
202003,일,02,11010,11050,F,65,EH,10,6.05
202003,일,02,11010,11050,M,20,EE,20,*
202003,일,02,11010,11050,M,20,WE,20,*
202003,일,02,11010,11050,M,20,EW,20,*
202003,일,02,11010,11050,M,20,EH,20,*
202003,일,02,11010,11050,M,25,EW,10,*
202003,일,02,11010,11050,M,25,WE,20,4.52
202003,일,02,11010,11050,M,25,WH,20,6.78
202003,일,02,11010,11050,M,25,EE,30,15.94
202003,일,02,11010,11050,M,25,EH,50,20.38
202003,일,02,11010,11050,M,30,EE,30,9.48
202003,일,02,11010,11050,M,30,EH,20,11.82
202003,일,02,11010,11050,M,30,WH,30,7.09
202003,일,02,11010,11050,M,35,WH,10,5.43
202003,일,02,11010,11050,M,35,EH,20,10.82
202003,일,02,11010,11050,M,40,EH,20,15.01
202003,일,02,11010,11050,M,40,WH,30,6.02
202003,일,02,11010,11050,M,45,EH,40,9.56
202003,일,02,11010,11050,M,50,EE,50,3.3
202003,일,02,11010,11050,M,50,EH,20,3.28
202003,일,02,11010,11050,M,55,WH,10,3.29
202003,일,02,11010,11050,M,60,EH,10,6.96
202003,일,02,11010,11060,F,15,WE,10,4
202003,일,02,11010,11060,F,20,EH,20,40.58
202003,일,02,11010,11060,F,20,WH,20,22.56
202003,일,02,11010,11060,F,20,EE,20,17.03
202003,일,02,11010,11060,F,25,WE,20,*
202003,일,02,11010,11060,F,25,WH,20,14.12
202003,일,02,11010,11060,F,25,EH,20,18.5
202003,일,02,11010,11060,F,25,EE,20,6.17
202003,일,02,11010,11060,F,30,HH,40,*
202003,일,02,11010,11060,F,30,HE,10,*
202003,일,02,11010,11060,F,30,WH,10,*
202003,일,02,11010,11060,F,30,EH,20,9.57
202003,일,02,11010,11060,F,35,EH,20,21.16
202003,일,02,11010,11060,F,35,HE,10,3
202003,일,02,11010,11060,F,35,WW,10,3.03
202003,일,02,11010,11060,F,35,EE,20,3.03
202003,일,02,11010,11060,F,35,WH,10,6.06
202003,일,02,11010,11060,F,40,EH,10,3.44
202003,일,02,11010,11060,F,40,EE,10,3.45
202003,일,02,11010,11060,F,45,EH,10,10
202003,일,02,11010,11060,F,45,WH,10,18.79
202003,일,02,11010,11060,F,50,WH,10,18.68
202003,일,02,11010,11060,F,50,EH,20,9.38
202003,일,02,11010,11060,F,50,HW,10,3.03
202003,일,02,11010,11060,F,55,WH,30,22.79
202003,일,02,11010,11060,F,55,HH,10,3.26
202003,일,02,11010,11060,F,55,EE,30,3.27
202003,일,02,11010,11060,F,60,HW,10,6.05
202003,일,02,11010,11060,F,60,WH,20,15.27
202003,일,02,11010,11060,F,65,WH,10,9.34
202003,일,02,11010,11060,M,15,EE,10,9.04
202003,일,02,11010,11060,M,20,WH,20,22.76
202003,일,02,11010,11060,M,20,WE,20,*
202003,일,02,11010,11060,M,20,EE,50,10.76
202003,일,02,11010,11060,M,20,HH,20,*
202003,일,02,11010,11060,M,20,EH,20,27.63
202003,일,02,11010,11060,M,25,EH,30,40.15
202003,일,02,11010,11060,M,25,WH,10,*
202003,일,02,11010,11060,M,25,WE,10,*
202003,일,02,11010,11060,M,25,EE,20,20.48
202003,일,02,11010,11060,M,30,EH,20,21.31
202003,일,02,11010,11060,M,30,EW,20,*
202003,일,02,11010,11060,M,30,WH,20,7.04
202003,일,02,11010,11060,M,30,EE,10,7.13
202003,일,02,11010,11060,M,35,EE,10,*
202003,일,02,11010,11060,M,35,EH,10,16.36
202003,일,02,11010,11060,M,35,WH,10,8.2
202003,일,02,11010,11060,M,35,WE,10,5.23
202003,일,02,11010,11060,M,40,WE,100,6.01
202003,일,02,11010,11060,M,40,EH,40,5.97
202003,일,02,11010,11060,M,40,WH,20,24.16
202003,일,02,11010,11060,M,40,EE,10,3.01
202003,일,02,11010,11060,M,45,EW,10,3.19
202003,일,02,11010,11060,M,45,HE,10,3.13
202003,일,02,11010,11060,M,45,WH,10,9.5
202003,일,02,11010,11060,M,45,EH,20,15.83
202003,일,02,11010,11060,M,45,HW,10,3.09
202003,일,02,11010,11060,M,45,EE,10,6.36
202003,일,02,11010,11060,M,50,EH,10,3.29
202003,일,02,11010,11060,M,50,WH,10,9.86
202003,일,02,11010,11060,M,50,EW,20,3.3
202003,일,02,11010,11060,M,55,HH,10,3.28
202003,일,02,11010,11060,M,55,EH,30,6.58
202003,일,02,11010,11060,M,55,WH,10,3.31
202003,일,02,11010,11060,M,55,EE,10,3.3
202003,일,02,11010,11060,M,60,WH,10,7.07
202003,일,02,11010,11060,M,60,EH,10,7.05
202003,일,02,11010,11060,M,60,EE,170,3.53
202003,일,02,11010,11060,M,65,WH,10,8.16
202003,일,02,11010,11060,M,65,EH,80,4.1
202003,일,02,11010,11060,M,65,HH,10,4.06
202003,일,02,11010,11060,M,75,EH,10,5.97
202003,일,02,11010,11070,F,15,EH,10,4.1
202003,일,02,11010,11070,F,20,EH,30,6.59
202003,일,02,11010,11070,F,20,EW,40,*
202003,일,02,11010,11070,F,20,WH,30,4.4
202003,일,02,11010,11070,F,25,EE,20,6.15
202003,일,02,11010,11070,F,25,EH,40,16.45
202003,일,02,11010,11070,F,25,EW,120,*
202003,일,02,11010,11070,F,30,WH,20,*
202003,일,02,11010,11070,F,30,EH,10,*
202003,일,02,11010,11070,F,30,HE,20,*
202003,일,02,11010,11070,F,35,WH,20,3.04
202003,일,02,11010,11070,F,35,EW,10,3.02
202003,일,02,11010,11070,F,40,EH,20,3.41
202003,일,02,11010,11070,F,45,EW,20,3.33
202003,일,02,11010,11070,F,45,WH,20,6.64
202003,일,02,11010,11070,F,50,WH,20,6.26
202003,일,02,11010,11070,F,50,EH,20,3.13
202003,일,02,11010,11070,F,50,EE,170,3.12
202003,일,02,11010,11070,F,55,WH,10,3.27
202003,일,02,11010,11070,F,55,EW,10,3.28
202003,일,02,11010,11070,M,20,WH,30,8.12
202003,일,02,11010,11070,M,20,EH,30,16.2
202003,일,02,11010,11070,M,25,EE,30,*
202003,일,02,11010,11070,M,25,EH,30,22.79
202003,일,02,11010,11070,M,30,WH,30,4.72
202003,일,02,11010,11070,M,30,EH,10,*
202003,일,02,11010,11070,M,30,EE,40,4.76
202003,일,02,11010,11070,M,35,EH,30,19.06
202003,일,02,11010,11070,M,40,WH,20,3.01
202003,일,02,11010,11070,M,40,HE,80,*
202003,일,02,11010,11070,M,45,WH,10,3.19
202003,일,02,11010,11070,M,45,EH,60,3.18
202003,일,02,11010,11070,M,45,EW,20,3.17
202003,일,02,11010,11070,M,45,HW,20,6.22
202003,일,02,11010,11070,M,50,EH,20,9.88
202003,일,02,11010,11070,M,50,WE,70,3.28
202003,일,02,11010,11070,M,55,EE,10,3.3
202003,일,02,11010,11070,M,60,WE,20,3.51
202003,일,02,11010,11070,M,60,EE,100,3.52
202003,일,02,11010,11070,M,60,EH,50,3.53
202003,일,02,11010,11070,M,65,EH,100,4.08
202003,일,02,11010,11070,M,65,WH,30,4.1
202003,일,02,11010,11070,M,70,EH,10,4.65
202003,일,02,11010,11080,F,00,EH,10,27.88
202003,일,02,11010,11080,F,15,WW,10,4.05
202003,일,02,11010,11080,F,15,EH,50,16.24
202003,일,02,11010,11080,F,15,WH,10,10.13
202003,일,02,11010,11080,F,15,EE,80,4.07
