대상연월,요일,도착시간,출발 시군구 코드,도착 시군구 코드,성별,나이,이동유형,평균 이동 시간(분),이동인구(합)
202003,일,03,11010,11010,F,10,EH,30,5.88
202003,일,03,11010,11010,F,15,EE,10,26.39
202003,일,03,11010,11010,F,15,HE,10,4.11
202003,일,03,11010,11010,F,15,EH,20,3.99
202003,일,03,11010,11010,F,15,WW,10,4.08
202003,일,03,11010,11010,F,15,WH,10,4.03
202003,일,03,11010,11010,F,15,HH,20,7.99
202003,일,03,11010,11010,F,20,WW,10,4.34
202003,일,03,11010,11010,F,20,WH,20,29.36
202003,일,03,11010,11010,F,20,EH,20,88.28
202003,일,03,11010,11010,F,20,WE,10,4.37
202003,일,03,11010,11010,F,20,EE,20,64.53
202003,일,03,11010,11010,F,20,HH,10,27.7
202003,일,03,11010,11010,F,20,HE,20,8.72
202003,일,03,11010,11010,F,25,WH,20,32.46
202003,일,03,11010,11010,F,25,EH,20,36.61
202003,일,03,11010,11010,F,25,HW,20,4.09
202003,일,03,11010,11010,F,25,WE,40,*
202003,일,03,11010,11010,F,25,EE,20,59.21
202003,일,03,11010,11010,F,25,WW,20,*
202003,일,03,11010,11010,F,25,HH,30,6.1
202003,일,03,11010,11010,F,25,EW,40,*
202003,일,03,11010,11010,F,30,EH,60,4.79
202003,일,03,11010,11010,F,30,HW,50,*
202003,일,03,11010,11010,F,30,HE,10,*
202003,일,03,11010,11010,F,30,EW,10,4.8
202003,일,03,11010,11010,F,30,EE,10,34.83
202003,일,03,11010,11010,F,30,WH,20,4.73
202003,일,03,11010,11010,F,30,WW,20,*
202003,일,03,11010,11010,F,30,HH,20,4.71
202003,일,03,11010,11010,F,35,EE,10,15.07
202003,일,03,11010,11010,F,35,HE,20,6.09
202003,일,03,11010,11010,F,35,EH,30,5.98
202003,일,03,11010,11010,F,35,WH,50,15.16
202003,일,03,11010,11010,F,35,WE,10,3.04
202003,일,03,11010,11010,F,35,EW,10,6.07
202003,일,03,11010,11010,F,40,HH,30,9.48
202003,일,03,11010,11010,F,40,EH,20,6.9
202003,일,03,11010,11010,F,40,WW,10,6.84
202003,일,03,11010,11010,F,40,WE,10,6.05
202003,일,03,11010,11010,F,40,WH,10,17.1
202003,일,03,11010,11010,F,40,EE,10,6.86
202003,일,03,11010,11010,F,45,HH,20,6.6
202003,일,03,11010,11010,F,45,EH,10,9.91
202003,일,03,11010,11010,F,45,WH,10,13.06
202003,일,03,11010,11010,F,45,HW,20,3.27
202003,일,03,11010,11010,F,45,EE,10,3.32
202003,일,03,11010,11010,F,50,WW,20,6.11
202003,일,03,11010,11010,F,50,WH,30,46.21
202003,일,03,11010,11010,F,50,WE,10,6.08
202003,일,03,11010,11010,F,50,EE,60,9.39
202003,일,03,11010,11010,F,50,EH,20,9.32
202003,일,03,11010,11010,F,50,HE,10,3.13
202003,일,03,11010,11010,F,50,HH,20,3.07
202003,일,03,11010,11010,F,55,WE,30,3.26
202003,일,03,11010,11010,F,55,WH,20,35.57
202003,일,03,11010,11010,F,55,HW,20,3.3
202003,일,03,11010,11010,F,55,EE,10,13
202003,일,03,11010,11010,F,55,EW,10,6.51
202003,일,03,11010,11010,F,55,EH,20,3.22
202003,일,03,11010,11010,F,55,HE,10,6.55
202003,일,03,11010,11010,F,55,WW,10,12.93
202003,일,03,11010,11010,F,60,EH,10,3.8
202003,일,03,11010,11010,F,60,EW,20,3.85
202003,일,03,11010,11010,F,60,WE,10,3.82
202003,일,03,11010,11010,F,60,HH,20,3.71
202003,일,03,11010,11010,F,60,HE,20,11.17
202003,일,03,11010,11010,F,60,WW,10,15.2
202003,일,03,11010,11010,F,60,WH,30,18.94
202003,일,03,11010,11010,F,65,HE,10,9.37
202003,일,03,11010,11010,F,65,EE,10,4.69
202003,일,03,11010,11010,F,65,WH,10,18.45
202003,일,03,11010,11010,F,70,WH,10,5.62
202003,일,03,11010,11010,F,75,EH,10,8.68
202003,일,03,11010,11010,F,75,EE,10,8.84
202003,일,03,11010,11010,F,75,HH,10,17.58
202003,일,03,11010,11010,F,80,HE,10,19.24
202003,일,03,11010,11010,F,80,EE,20,38.9
202003,일,03,11010,11010,M,15,EH,10,35.91
202003,일,03,11010,11010,M,15,HW,10,8.97
202003,일,03,11010,11010,M,15,HE,10,4.51
202003,일,03,11010,11010,M,15,HH,10,13.27
202003,일,03,11010,11010,M,15,EE,10,96.07
202003,일,03,11010,11010,M,15,WH,10,13.38
202003,일,03,11010,11010,M,20,WH,10,107.78
202003,일,03,11010,11010,M,20,WW,10,*
202003,일,03,11010,11010,M,20,EW,20,16.16
202003,일,03,11010,11010,M,20,HE,10,21.95
202003,일,03,11010,11010,M,20,HW,10,*
202003,일,03,11010,11010,M,20,WE,10,10.77
202003,일,03,11010,11010,M,20,HH,10,13.23
202003,일,03,11010,11010,M,20,EH,10,135.8
202003,일,03,11010,11010,M,20,EE,10,169.4
202003,일,03,11010,11010,M,25,EE,10,255.03
202003,일,03,11010,11010,M,25,EH,20,113.78
202003,일,03,11010,11010,M,25,EW,10,8.95
202003,일,03,11010,11010,M,25,WE,10,11.39
202003,일,03,11010,11010,M,25,WW,10,36.21
202003,일,03,11010,11010,M,25,HE,10,6.68
202003,일,03,11010,11010,M,25,HH,20,29.06
202003,일,03,11010,11010,M,25,WH,20,40.49
202003,일,03,11010,11010,M,25,HW,20,11.11
202003,일,03,11010,11010,M,30,EH,10,49.55
202003,일,03,11010,11010,M,30,EW,30,16.45
202003,일,03,11010,11010,M,30,HE,50,6.95
202003,일,03,11010,11010,M,30,WH,30,20.98
202003,일,03,11010,11010,M,30,WE,10,11.89
202003,일,03,11010,11010,M,30,EE,10,111.41
202003,일,03,11010,11010,M,30,HW,10,*
202003,일,03,11010,11010,M,30,WW,20,16.38
202003,일,03,11010,11010,M,30,HH,10,13.06
202003,일,03,11010,11010,M,35,HW,20,*
202003,일,03,11010,11010,M,35,WE,10,10.94
202003,일,03,11010,11010,M,35,EE,10,79.56
202003,일,03,11010,11010,M,35,EH,10,26.94
202003,일,03,11010,11010,M,35,WH,10,38.97
202003,일,03,11010,11010,M,35,HE,10,5.44
202003,일,03,11010,11010,M,35,EW,10,*
202003,일,03,11010,11010,M,35,HH,30,8.02
202003,일,03,11010,11010,M,35,WW,10,13.6
202003,일,03,11010,11010,M,40,HE,10,20.91
202003,일,03,11010,11010,M,40,HH,10,*
202003,일,03,11010,11010,M,40,WE,20,36.03
202003,일,03,11010,11010,M,40,EE,10,75.07
202003,일,03,11010,11010,M,40,WW,10,6.01
202003,일,03,11010,11010,M,40,HW,10,*
202003,일,03,11010,11010,M,40,EH,10,20.87
202003,일,03,11010,11010,M,40,EW,10,12.05
202003,일,03,11010,11010,M,40,WH,10,38.39
202003,일,03,11010,11010,M,45,WH,10,21.97
202003,일,03,11010,11010,M,45,HE,10,15.63
202003,일,03,11010,11010,M,45,WW,10,15.9
202003,일,03,11010,11010,M,45,WE,20,6.33
202003,일,03,11010,11010,M,45,EW,10,3.18
202003,일,03,11010,11010,M,45,EH,10,31.48
202003,일,03,11010,11010,M,45,EE,20,31.71
202003,일,03,11010,11010,M,50,HE,10,3.2
202003,일,03,11010,11010,M,50,WW,20,16.46
202003,일,03,11010,11010,M,50,WH,10,25.98
202003,일,03,11010,11010,M,50,HH,10,9.77
202003,일,03,11010,11010,M,50,EW,20,13.18
202003,일,03,11010,11010,M,50,EH,30,25.98
202003,일,03,11010,11010,M,50,EE,10,38.94
202003,일,03,11010,11010,M,50,HW,20,6.44
202003,일,03,11010,11010,M,50,WE,10,13.15
202003,일,03,11010,11010,M,55,WW,10,9.88
202003,일,03,11010,11010,M,55,HW,20,3.29
202003,일,03,11010,11010,M,55,WE,20,6.61
202003,일,03,11010,11010,M,55,WH,10,39.08
202003,일,03,11010,11010,M,55,HH,40,3.22
202003,일,03,11010,11010,M,55,HE,20,9.79
202003,일,03,11010,11010,M,55,EE,20,26.34
202003,일,03,11010,11010,M,55,EH,10,35.78
202003,일,03,11010,11010,M,60,HE,20,3.56
202003,일,03,11010,11010,M,60,EW,10,3.56
202003,일,03,11010,11010,M,60,WE,10,3.43
202003,일,03,11010,11010,M,60,EE,10,9.89
202003,일,03,11010,11010,M,60,WW,10,17.64
202003,일,03,11010,11010,M,60,EH,10,17.33
202003,일,03,11010,11010,M,60,WH,10,17.4
202003,일,03,11010,11010,M,65,EE,10,12.25
202003,일,03,11010,11010,M,65,HE,20,12.04
202003,일,03,11010,11010,M,65,WH,10,4.06
202003,일,03,11010,11010,M,65,WW,30,4.08
202003,일,03,11010,11010,M,65,EH,10,20.22
202003,일,03,11010,11010,M,70,WH,10,4.59
202003,일,03,11010,11010,M,70,EE,10,4.66
202003,일,03,11010,11010,M,75,HE,10,5.87
202003,일,03,11010,11010,M,80,WE,10,9.38
202003,일,03,11010,11010,M,80,EH,10,19.05
202003,일,03,11010,11020,F,15,HE,10,3.99
202003,일,03,11010,11020,F,15,HH,10,3.94
202003,일,03,11010,11020,F,15,EH,10,12.04
202003,일,03,11010,11020,F,15,EE,10,8.1
202003,일,03,11010,11020,F,15,EW,10,4.08
202003,일,03,11010,11020,F,20,WW,70,*
202003,일,03,11010,11020,F,20,WH,20,10.37
202003,일,03,11010,11020,F,20,EE,20,10.98
202003,일,03,11010,11020,F,20,HE,10,*
202003,일,03,11010,11020,F,20,HW,20,4.35
202003,일,03,11010,11020,F,20,EW,20,8.24
202003,일,03,11010,11020,F,20,EH,40,*
202003,일,03,11010,11020,F,25,EE,30,10.28
202003,일,03,11010,11020,F,25,EH,20,10.18
202003,일,03,11010,11020,F,25,WH,10,*
202003,일,03,11010,11020,F,25,HE,10,*
202003,일,03,11010,11020,F,25,WE,20,4.11
202003,일,03,11010,11020,F,25,WW,10,4.03
202003,일,03,11010,11020,F,30,EH,30,11.86
202003,일,03,11010,11020,F,30,EE,10,*
202003,일,03,11010,11020,F,30,WW,30,*
202003,일,03,11010,11020,F,30,HE,30,*
202003,일,03,11010,11020,F,30,EW,10,*
202003,일,03,11010,11020,F,30,HW,10,*
202003,일,03,11010,11020,F,40,EH,30,3.27
202003,일,03,11010,11020,F,40,EE,10,6.88
202003,일,03,11010,11020,F,45,EH,10,3.13
202003,일,03,11010,11020,F,45,WH,10,3.24
202003,일,03,11010,11020,F,45,WE,10,3.35
202003,일,03,11010,11020,F,50,WE,10,3.09
202003,일,03,11010,11020,F,50,EE,20,3.13
202003,일,03,11010,11020,F,50,WH,60,3.03
202003,일,03,11010,11020,F,55,EE,80,6.51
202003,일,03,11010,11020,F,55,HE,10,3.2
202003,일,03,11010,11020,F,55,WH,40,6.16
202003,일,03,11010,11020,F,55,EH,10,6.56
202003,일,03,11010,11020,F,60,EE,40,7.57
202003,일,03,11010,11020,F,60,WH,30,3.71
202003,일,03,11010,11020,F,60,EW,20,3.87
202003,일,03,11010,11020,F,65,EE,10,4.66
202003,일,03,11010,11020,F,65,HE,10,9.22
202003,일,03,11010,11020,F,65,HW,10,4.6
202003,일,03,11010,11020,F,70,EE,10,5.59
202003,일,03,11010,11020,M,10,EH,40,6.64
202003,일,03,11010,11020,M,15,EE,10,4.47
202003,일,03,11010,11020,M,15,EH,10,19.54
202003,일,03,11010,11020,M,20,EH,10,22.73
202003,일,03,11010,11020,M,20,HW,10,*
202003,일,03,11010,11020,M,20,HE,20,8.73
202003,일,03,11010,11020,M,20,EE,10,13.42
202003,일,03,11010,11020,M,20,WE,10,5.42
202003,일,03,11010,11020,M,20,EW,10,*
202003,일,03,11010,11020,M,20,WH,10,6.05
202003,일,03,11010,11020,M,25,HE,30,4.5
202003,일,03,11010,11020,M,25,WE,20,4.53
202003,일,03,11010,11020,M,25,EW,10,6.78
202003,일,03,11010,11020,M,25,EH,20,26.94
202003,일,03,11010,11020,M,25,WH,30,6.7
202003,일,03,11010,11020,M,25,EE,20,33.34
202003,일,03,11010,11020,M,30,WE,30,*
202003,일,03,11010,11020,M,30,EW,10,7.08
202003,일,03,11010,11020,M,30,HE,10,*
202003,일,03,11010,11020,M,30,EE,10,27.33
202003,일,03,11010,11020,M,30,EH,10,20.07
202003,일,03,11010,11020,M,30,HW,10,4.69
202003,일,03,11010,11020,M,30,WW,10,*
202003,일,03,11010,11020,M,30,WH,10,6.91
202003,일,03,11010,11020,M,35,HW,10,*
202003,일,03,11010,11020,M,35,HE,20,5.32
202003,일,03,11010,11020,M,35,WH,10,26.93
202003,일,03,11010,11020,M,35,WE,30,*
202003,일,03,11010,11020,M,35,EW,20,5.32
202003,일,03,11010,11020,M,35,EH,20,7.96
202003,일,03,11010,11020,M,35,EE,10,8.14
202003,일,03,11010,11020,M,40,EE,10,18.03
202003,일,03,11010,11020,M,40,EH,10,5.78
202003,일,03,11010,11020,M,40,WH,10,*
202003,일,03,11010,11020,M,45,EE,10,6.37
202003,일,03,11010,11020,M,45,WE,10,3.17
202003,일,03,11010,11020,M,45,WH,20,3.15
202003,일,03,11010,11020,M,45,EH,40,15.33
202003,일,03,11010,11020,M,45,HW,20,3.16
202003,일,03,11010,11020,M,50,WH,40,3.13
202003,일,03,11010,11020,M,55,EE,10,9.87
202003,일,03,11010,11020,M,55,EH,10,6.53
202003,일,03,11010,11020,M,55,WH,10,9.6
202003,일,03,11010,11020,M,60,HE,10,3.51
202003,일,03,11010,11020,M,60,WW,20,3.52
202003,일,03,11010,11020,M,60,EH,10,6.91
202003,일,03,11010,11020,M,60,WH,10,7.05
202003,일,03,11010,11020,M,60,EE,20,3.55
202003,일,03,11010,11020,M,60,EW,10,3.43
202003,일,03,11010,11020,M,65,WH,10,4.01
202003,일,03,11010,11020,M,65,HE,20,4.01
202003,일,03,11010,11020,M,65,HW,20,4.01
202003,일,03,11010,11020,M,80,EE,20,9.47
202003,일,03,11010,11030,F,15,WH,10,4.04
202003,일,03,11010,11030,F,20,EE,20,10.44
202003,일,03,11010,11030,F,20,EH,20,6.56
202003,일,03,11010,11030,F,20,WH,140,4.37
202003,일,03,11010,11030,F,25,EH,30,12.23
202003,일,03,11010,11030,F,25,EE,40,10.28
202003,일,03,11010,11030,F,30,EH,10,7.2
202003,일,03,11010,11030,F,30,EE,20,*
202003,일,03,11010,11030,F,35,WH,10,3.03
202003,일,03,11010,11030,F,50,EE,20,3.12
202003,일,03,11010,11030,F,50,EH,10,3.13
202003,일,03,11010,11030,F,50,WH,20,9.24
202003,일,03,11010,11030,F,55,EH,10,3.24
202003,일,03,11010,11030,F,60,EE,40,3.83
202003,일,03,11010,11030,F,60,WH,10,3.81
202003,일,03,11010,11030,M,15,EE,10,9.04
202003,일,03,11010,11030,M,20,HE,10,*
202003,일,03,11010,11030,M,20,EH,10,14.09
202003,일,03,11010,11030,M,20,EE,10,27.46
202003,일,03,11010,11030,M,25,WE,10,*
202003,일,03,11010,11030,M,25,EE,20,20.5
202003,일,03,11010,11030,M,25,EH,40,28.72
202003,일,03,11010,11030,M,25,WH,70,6.81
202003,일,03,11010,11030,M,25,HE,60,4.52
202003,일,03,11010,11030,M,30,WH,10,4.72
202003,일,03,11010,11030,M,30,EE,10,14.17
202003,일,03,11010,11030,M,30,HE,10,*
202003,일,03,11010,11030,M,30,EH,10,14.16
202003,일,03,11010,11030,M,35,EH,30,16.3
202003,일,03,11010,11030,M,35,WH,20,21.62
202003,일,03,11010,11030,M,35,HE,20,*
202003,일,03,11010,11030,M,35,HH,20,*
202003,일,03,11010,11030,M,35,WE,10,*
202003,일,03,11010,11030,M,35,EW,20,*
202003,일,03,11010,11030,M,35,EE,10,8.14
202003,일,03,11010,11030,M,40,EH,10,15.02
202003,일,03,11010,11030,M,40,EE,20,8.98
202003,일,03,11010,11030,M,40,WH,10,6
202003,일,03,11010,11030,M,45,EH,50,9.57
202003,일,03,11010,11030,M,45,EE,10,3.18
202003,일,03,11010,11030,M,50,EE,20,13.17
202003,일,03,11010,11030,M,50,WH,20,15.8
202003,일,03,11010,11030,M,50,WE,40,3.3
202003,일,03,11010,11030,M,60,WH,150,3.51
202003,일,03,11010,11030,M,65,HE,20,4.01
202003,일,03,11010,11030,M,70,EH,10,4.67
202003,일,03,11010,11040,F,20,EH,40,8.77
202003,일,03,11010,11040,F,20,EE,10,8.22
202003,일,03,11010,11040,F,25,EE,90,*
202003,일,03,11010,11040,F,25,EH,20,10.28
202003,일,03,11010,11040,F,30,WE,10,*
202003,일,03,11010,11040,F,30,EH,20,7.18
202003,일,03,11010,11040,F,35,EH,20,6.06
202003,일,03,11010,11040,F,35,WH,20,*
202003,일,03,11010,11040,F,45,WH,10,9.97
202003,일,03,11010,11040,F,50,EH,30,3.13
202003,일,03,11010,11040,F,50,WW,20,3.13
202003,일,03,11010,11040,F,50,WH,10,9.39
202003,일,03,11010,11040,F,55,WH,10,3.26
202003,일,03,11010,11040,F,65,WH,10,4.61
202003,일,03,11010,11040,F,70,WH,10,5.68
202003,일,03,11010,11040,F,70,EH,10,5.71
202003,일,03,11010,11040,F,80,EH,10,19.38
202003,일,03,11010,11040,M,20,HH,10,6.05
202003,일,03,11010,11040,M,20,EW,10,6.05
202003,일,03,11010,11040,M,20,EH,20,13.52
202003,일,03,11010,11040,M,20,EE,20,8.76
202003,일,03,11010,11040,M,25,EW,30,4.54
202003,일,03,11010,11040,M,25,EH,20,11.39
202003,일,03,11010,11040,M,25,WH,10,19.69
202003,일,03,11010,11040,M,25,EE,10,11.36
202003,일,03,11010,11040,M,30,EH,60,7.11
202003,일,03,11010,11040,M,30,EW,20,4.76
202003,일,03,11010,11040,M,35,EE,10,*
202003,일,03,11010,11040,M,35,EH,10,13.56
202003,일,03,11010,11040,M,40,WH,20,3
202003,일,03,11010,11040,M,40,EH,40,12.02
202003,일,03,11010,11040,M,40,EE,50,6
202003,일,03,11010,11040,M,45,WH,10,3.18
202003,일,03,11010,11040,M,45,EH,30,3.17
202003,일,03,11010,11040,M,50,WH,10,6.56
202003,일,03,11010,11040,M,55,EW,10,3.3
202003,일,03,11010,11040,M,60,EH,20,3.53
202003,일,03,11010,11040,M,60,WH,10,3.53
202003,일,03,11010,11050,F,20,EH,40,*
202003,일,03,11010,11050,F,20,EE,10,6.05
202003,일,03,11010,11050,F,25,EH,50,10.18
202003,일,03,11010,11050,F,25,WH,20,*
202003,일,03,11010,11050,F,25,EE,60,6.21
202003,일,03,11010,11050,F,30,EH,20,*
202003,일,03,11010,11050,F,35,EH,10,6.06
202003,일,03,11010,11050,F,35,EE,20,3.05
202003,일,03,11010,11050,F,40,WH,20,3.43
202003,일,03,11010,11050,F,55,WH,40,3.26
202003,일,03,11010,11050,M,15,EH,20,4.52
202003,일,03,11010,11050,M,20,EH,40,8.11
202003,일,03,11010,11050,M,20,EE,10,5.38
202003,일,03,11010,11050,M,25,WE,10,*
202003,일,03,11010,11050,M,25,WH,50,4.55
202003,일,03,11010,11050,M,25,EH,30,27.22
202003,일,03,11010,11050,M,25,EW,20,4.57
202003,일,03,11010,11050,M,25,EE,20,9.11
202003,일,03,11010,11050,M,30,WH,20,*
202003,일,03,11010,11050,M,30,EH,40,21.31
202003,일,03,11010,11050,M,35,EH,30,10.85
202003,일,03,11010,11050,M,35,EE,50,5.45
202003,일,03,11010,11050,M,35,WH,20,10.88
202003,일,03,11010,11050,M,40,EH,20,6
202003,일,03,11010,11050,M,40,WH,10,3.01
202003,일,03,11010,11050,M,40,EE,70,*
202003,일,03,11010,11050,M,45,EE,10,3.2
202003,일,03,11010,11050,M,45,EH,20,12.68
202003,일,03,11010,11050,M,45,WH,20,6.34
202003,일,03,11010,11050,M,55,EH,50,6.58
202003,일,03,11010,11050,M,60,EE,120,3.51
202003,일,03,11010,11050,M,60,EH,10,3.48
202003,일,03,11010,11050,M,65,EH,50,4.08
202003,일,03,11010,11060,F,15,EH,10,12.21
202003,일,03,11010,11060,F,20,EH,30,21.39
202003,일,03,11010,11060,F,20,EE,40,10.45
202003,일,03,11010,11060,F,20,EW,10,6.05
202003,일,03,11010,11060,F,20,WH,20,6.6
202003,일,03,11010,11060,F,25,EH,20,22.49
202003,일,03,11010,11060,F,25,WH,20,10.17
202003,일,03,11010,11060,F,25,EE,20,*
202003,일,03,11010,11060,F,30,EE,30,4.75
202003,일,03,11010,11060,F,30,HE,10,*
202003,일,03,11010,11060,F,30,EH,10,11.93
202003,일,03,11010,11060,F,30,EW,10,*
202003,일,03,11010,11060,F,35,WH,10,3.03
202003,일,03,11010,11060,F,35,EH,20,15.2
202003,일,03,11010,11060,F,45,EE,10,3.34
202003,일,03,11010,11060,F,50,WH,10,6.18
202003,일,03,11010,11060,F,55,WH,10,3.26
202003,일,03,11010,11060,F,55,HH,10,3.26
202003,일,03,11010,11060,F,55,EW,20,3.26
202003,일,03,11010,11060,F,60,EH,10,3.81
202003,일,03,11010,11060,F,60,WH,10,7.64
202003,일,03,11010,11060,F,60,HW,10,6.05
202003,일,03,11010,11060,F,65,EE,10,4.71
202003,일,03,11010,11060,F,65,WH,20,4.67
202003,일,03,11010,11060,F,75,HW,10,8.74
202003,일,03,11010,11060,F,75,WH,10,8.82
202003,일,03,11010,11060,M,20,EE,20,*
202003,일,03,11010,11060,M,20,EH,10,8.05
202003,일,03,11010,11060,M,20,WH,20,12.1
202003,일,03,11010,11060,M,20,WE,40,*
202003,일,03,11010,11060,M,25,WH,20,11.37
202003,일,03,11010,11060,M,25,EH,20,44.62
202003,일,03,11010,11060,M,25,WW,10,*
202003,일,03,11010,11060,M,25,EE,20,13.66
202003,일,03,11010,11060,M,25,EW,10,6.82
202003,일,03,11010,11060,M,25,HE,20,*
202003,일,03,11010,11060,M,30,EE,20,4.7
202003,일,03,11010,11060,M,30,HE,20,*
202003,일,03,11010,11060,M,30,EH,20,28.46
202003,일,03,11010,11060,M,30,WH,20,9.46
202003,일,03,11010,11060,M,30,EW,40,4.7
202003,일,03,11010,11060,M,35,EH,10,25.13
202003,일,03,11010,11060,M,35,EW,10,*
202003,일,03,11010,11060,M,35,EE,10,*
202003,일,03,11010,11060,M,35,WH,20,*
202003,일,03,11010,11060,M,40,EH,20,6
202003,일,03,11010,11060,M,40,EE,20,5.98
202003,일,03,11010,11060,M,40,WH,10,9.04
202003,일,03,11010,11060,M,40,EW,10,3.03
202003,일,03,11010,11060,M,45,WH,10,6.36
202003,일,03,11010,11060,M,45,EH,30,25.43
202003,일,03,11010,11060,M,45,WE,10,3.17
202003,일,03,11010,11060,M,50,EE,10,3.26
202003,일,03,11010,11060,M,50,EW,20,3.29
202003,일,03,11010,11060,M,50,HH,10,3.29
202003,일,03,11010,11060,M,50,WH,10,9.9
202003,일,03,11010,11060,M,50,EH,20,3.3
202003,일,03,11010,11060,M,55,EW,10,3.26
202003,일,03,11010,11060,M,55,EH,30,13.19
202003,일,03,11010,11060,M,55,WH,20,9.88
202003,일,03,11010,11060,M,55,EE,40,9.86
202003,일,03,11010,11060,M,55,HH,10,3.28
202003,일,03,11010,11060,M,60,WE,10,3.53
202003,일,03,11010,11060,M,60,WH,10,7.06
202003,일,03,11010,11060,M,60,EH,10,3.52
202003,일,03,11010,11060,M,65,EE,30,14.28
202003,일,03,11010,11060,M,65,WH,10,8.14
202003,일,03,11010,11060,M,70,WH,10,4.63
202003,일,03,11010,11070,F,15,EE,10,4.08
202003,일,03,11010,11070,F,20,EH,10,*
202003,일,03,11010,11070,F,20,EE,20,*
202003,일,03,11010,11070,F,20,WH,70,4.41
202003,일,03,11010,11070,F,25,EH,30,*
202003,일,03,11010,11070,F,25,WH,20,6.2
202003,일,03,11010,11070,F,30,EH,20,4.81
202003,일,03,11010,11070,F,30,WH,10,*
202003,일,03,11010,11070,F,40,HH,10,3.4
202003,일,03,11010,11070,F,40,EH,60,3.46
202003,일,03,11010,11070,F,45,WH,10,3.34
202003,일,03,11010,11070,F,45,EH,40,6.67
202003,일,03,11010,11070,F,50,EH,40,3.13
202003,일,03,11010,11070,F,55,WH,10,3.27
202003,일,03,11010,11070,F,70,EH,50,5.7
202003,일,03,11010,11070,M,20,EH,20,*
202003,일,03,11010,11070,M,25,EE,20,11.39
202003,일,03,11010,11070,M,25,EH,30,22.81
202003,일,03,11010,11070,M,30,WE,10,*
202003,일,03,11010,11070,M,30,EH,30,*
202003,일,03,11010,11070,M,30,WH,40,*
202003,일,03,11010,11070,M,30,EE,40,*
202003,일,03,11010,11070,M,35,EE,10,*
202003,일,03,11010,11070,M,35,EH,20,13.58
202003,일,03,11010,11070,M,40,WH,10,3.02
202003,일,03,11010,11070,M,45,WH,20,3.19
202003,일,03,11010,11070,M,45,HW,20,3.11
202003,일,03,11010,11070,M,50,EW,10,6.6
202003,일,03,11010,11070,M,50,EH,20,6.58
202003,일,03,11010,11070,M,55,WE,10,3.3
202003,일,03,11010,11070,M,55,WH,20,6.59
202003,일,03,11010,11070,M,55,EH,40,9.88
202003,일,03,11010,11070,M,60,EE,50,7.05
202003,일,03,11010,11070,M,60,EH,20,10.58
202003,일,03,11010,11070,M,60,EW,10,3.53
202003,일,03,11010,11080,F,15,EE,10,3.98
202003,일,03,11010,11080,F,15,EH,20,12.13
202003,일,03,11010,11080,F,15,WH,20,8.13
202003,일,03,11010,11080,F,20,EW,10,*
202003,일,03,11010,11080,F,20,EH,20,43.22
202003,일,03,11010,11080,F,20,WH,30,15.22
202003,일,03,11010,11080,F,20,HE,20,4.31
202003,일,03,11010,11080,F,20,EE,20,15.42
202003,일,03,11010,11080,F,20,WE,40,*
202003,일,03,11010,11080,F,20,HH,10,4.37
202003,일,03,11010,11080,F,25,WH,20,12.27
202003,일,03,11010,11080,F,25,EE,20,12.11
202003,일,03,11010,11080,F,25,EH,20,26.51
202003,일,03,11010,11080,F,25,HE,20,*
202003,일,03,11010,11080,F,30,EH,50,9.59
202003,일,03,11010,11080,F,30,EE,10,4.76
202003,일,03,11010,11080,F,30,WH,20,9.45
202003,일,03,11010,11080,F,30,EW,20,*
202003,일,03,11010,11080,F,35,WH,10,12.2
202003,일,03,11010,11080,F,35,EH,10,3.04
202003,일,03,11010,11080,F,40,EE,20,6.86
202003,일,03,11010,11080,F,40,WE,10,6.05
202003,일,03,11010,11080,F,40,EH,10,6.84
202003,일,03,11010,11080,F,40,WH,20,3.35
202003,일,03,11010,11080,F,45,EH,20,6.65
202003,일,03,11010,11080,F,45,HH,10,3.3
202003,일,03,11010,11080,F,45,WH,10,23.22
202003,일,03,11010,11080,F,45,EE,10,6.65
202003,일,03,11010,11080,F,50,EE,30,3.14
202003,일,03,11010,11080,F,50,WH,10,15.58
202003,일,03,11010,11080,F,50,EH,20,12.29
202003,일,03,11010,11080,F,55,EH,10,3.28
202003,일,03,11010,11080,F,55,WH,10,3.25
202003,일,03,11010,11080,F,55,HE,10,6.51
202003,일,03,11010,11080,F,60,EE,20,3.83
202003,일,03,11010,11080,F,60,WE,30,7.66
202003,일,03,11010,11080,F,60,WH,10,3.82
202003,일,03,11010,11080,F,60,HW,50,3.75
202003,일,03,11010,11080,F,60,EH,30,3.82
202003,일,03,11010,11080,F,65,WH,10,9.2
202003,일,03,11010,11080,F,65,HH,20,4.63
202003,일,03,11010,11080,F,65,WW,10,4.69
202003,일,03,11010,11080,F,75,WH,10,8.79
202003,일,03,11010,11080,F,75,WW,40,8.86
202003,일,03,11010,11080,M,10,EW,10,6.59
202003,일,03,11010,11080,M,15,WW,10,4.43
202003,일,03,11010,11080,M,15,EH,20,9.03
202003,일,03,11010,11080,M,15,HW,10,4.45
202003,일,03,11010,11080,M,15,WH,20,13.55
202003,일,03,11010,11080,M,20,WH,20,10.77
202003,일,03,11010,11080,M,20,EH,20,49.01
202003,일,03,11010,11080,M,20,HH,50,*
202003,일,03,11010,11080,M,20,WE,10,*
202003,일,03,11010,11080,M,20,EE,20,8.1
202003,일,03,11010,11080,M,20,HE,20,*
202003,일,03,11010,11080,M,20,EW,20,10.8
