대상연월,요일,도착시간,출발 시군구 코드,도착 시군구 코드,성별,나이,이동유형,평균 이동 시간(분),이동인구(합)
202003,일,05,11010,11020,M,15,EW,10,4.58
202003,일,05,11010,11020,M,20,WE,10,*
202003,일,05,11010,11020,M,20,HH,140,*
202003,일,05,11010,11020,M,20,HE,10,*
202003,일,05,11010,11020,M,20,EE,10,*
202003,일,05,11010,11020,M,20,EH,10,19.28
202003,일,05,11010,11020,M,20,EW,10,5.42
202003,일,05,11010,11020,M,25,HH,20,*
202003,일,05,11010,11020,M,25,EW,20,6.8
202003,일,05,11010,11020,M,25,WE,10,6.75
202003,일,05,11010,11020,M,25,WH,30,6.7
202003,일,05,11010,11020,M,25,EH,30,18.16
202003,일,05,11010,11020,M,25,EE,10,11.38
202003,일,05,11010,11020,M,25,HW,10,*
202003,일,05,11010,11020,M,25,WW,40,4.53
202003,일,05,11010,11020,M,30,WE,40,4.76
202003,일,05,11010,11020,M,30,HW,20,4.65
202003,일,05,11010,11020,M,30,EH,10,*
202003,일,05,11010,11020,M,30,EE,10,7.03
202003,일,05,11010,11020,M,30,EW,20,4.73
202003,일,05,11010,11020,M,35,HW,10,5.37
202003,일,05,11010,11020,M,35,HE,10,*
202003,일,05,11010,11020,M,35,EE,30,10.9
202003,일,05,11010,11020,M,35,EH,10,*
202003,일,05,11010,11020,M,40,EE,10,3
202003,일,05,11010,11020,M,40,EH,10,8.81
202003,일,05,11010,11020,M,45,EH,20,*
202003,일,05,11010,11020,M,45,HW,10,12.57
202003,일,05,11010,11020,M,45,EW,10,3.16
202003,일,05,11010,11020,M,50,EW,10,3.27
202003,일,05,11010,11020,M,50,HE,10,6.05
202003,일,05,11010,11020,M,50,EE,10,6.6
202003,일,05,11010,11020,M,50,WW,10,18.7
202003,일,05,11010,11020,M,55,HE,10,6.4
202003,일,05,11010,11020,M,55,EW,10,3.3
202003,일,05,11010,11020,M,55,EE,10,6.6
202003,일,05,11010,11020,M,55,HW,20,3.27
202003,일,05,11010,11020,M,60,HW,10,3.51
202003,일,05,11010,11020,M,60,HE,20,3.51
202003,일,05,11010,11020,M,60,WH,10,7.01
202003,일,05,11010,11020,M,60,EE,20,3.53
202003,일,05,11010,11020,M,65,HE,20,8.12
202003,일,05,11010,11020,M,65,EE,60,4.11
202003,일,05,11010,11020,M,65,EW,20,4.08
202003,일,05,11010,11020,M,65,HW,10,36.47
202003,일,05,11010,11020,M,65,WH,10,7.9
202003,일,05,11010,11020,M,70,HW,10,4.64
202003,일,05,11010,11030,F,25,EE,40,4.12
202003,일,05,11010,11030,F,25,EH,20,6.19
202003,일,05,11010,11030,F,25,HW,10,6.16
202003,일,05,11010,11030,F,30,EH,10,*
202003,일,05,11010,11030,F,35,WH,10,3.03
202003,일,05,11010,11030,F,40,HE,10,3.43
202003,일,05,11010,11030,F,40,EH,10,3.45
202003,일,05,11010,11030,F,45,EH,10,3.32
202003,일,05,11010,11030,F,50,EH,10,3.15
202003,일,05,11010,11030,F,50,WH,10,3.1
202003,일,05,11010,11030,F,55,EH,10,3.24
202003,일,05,11010,11030,F,65,WH,10,13.92
202003,일,05,11010,11030,F,75,WH,10,8.88
202003,일,05,11010,11030,F,80,EH,10,19.46
202003,일,05,11010,11030,M,15,EE,20,4.53
202003,일,05,11010,11030,M,15,HW,10,8.83
202003,일,05,11010,11030,M,20,HH,10,5.32
202003,일,05,11010,11030,M,20,EH,20,5.38
202003,일,05,11010,11030,M,20,WH,20,*
202003,일,05,11010,11030,M,20,HE,10,5.32
202003,일,05,11010,11030,M,20,HW,10,8.01
202003,일,05,11010,11030,M,20,EE,10,8.15
202003,일,05,11010,11030,M,25,EE,20,15.92
202003,일,05,11010,11030,M,25,EH,20,9.12
202003,일,05,11010,11030,M,25,HE,20,*
202003,일,05,11010,11030,M,25,HW,30,*
202003,일,05,11010,11030,M,30,EH,20,7.08
202003,일,05,11010,11030,M,30,EW,10,*
202003,일,05,11010,11030,M,30,HE,10,4.75
202003,일,05,11010,11030,M,30,EE,80,*
202003,일,05,11010,11030,M,35,EE,10,8.79
202003,일,05,11010,11030,M,35,EH,40,13.55
202003,일,05,11010,11030,M,35,WH,20,*
202003,일,05,11010,11030,M,40,EH,10,8.9
202003,일,05,11010,11030,M,40,WE,10,3.02
202003,일,05,11010,11030,M,40,EE,10,3.01
202003,일,05,11010,11030,M,40,WH,20,6.05
202003,일,05,11010,11030,M,45,EH,10,9.5
202003,일,05,11010,11030,M,45,EW,10,3.16
202003,일,05,11010,11030,M,45,WH,10,9.57
202003,일,05,11010,11030,M,45,HE,10,6.18
202003,일,05,11010,11030,M,45,HW,10,3.17
202003,일,05,11010,11030,M,50,EH,140,3.29
202003,일,05,11010,11030,M,50,HE,20,3.28
202003,일,05,11010,11030,M,55,EE,10,3.26
202003,일,05,11010,11030,M,55,EW,80,6.61
202003,일,05,11010,11030,M,60,HE,20,3.46
202003,일,05,11010,11030,M,60,EE,10,3.52
202003,일,05,11010,11030,M,65,WW,10,16.32
202003,일,05,11010,11030,M,65,EH,60,8.04
202003,일,05,11010,11030,M,70,EH,10,4.67
202003,일,05,11010,11030,M,70,HW,20,13.86
202003,일,05,11010,11040,F,20,EH,10,6.58
202003,일,05,11010,11040,F,25,EE,20,*
202003,일,05,11010,11040,F,30,EH,10,*
202003,일,05,11010,11040,F,30,EW,20,*
202003,일,05,11010,11040,F,30,HH,20,*
202003,일,05,11010,11040,F,30,EE,10,*
202003,일,05,11010,11040,F,35,EE,20,6.05
202003,일,05,11010,11040,F,45,WH,10,6.64
202003,일,05,11010,11040,F,45,EW,10,6.66
202003,일,05,11010,11040,F,50,WH,10,9.4
202003,일,05,11010,11040,F,60,HW,20,7.52
202003,일,05,11010,11040,F,65,WH,20,4.65
202003,일,05,11010,11040,F,70,WH,10,5.68
202003,일,05,11010,11040,M,20,EW,20,*
202003,일,05,11010,11040,M,20,EH,10,5.36
202003,일,05,11010,11040,M,20,EE,10,*
202003,일,05,11010,11040,M,20,WH,30,*
202003,일,05,11010,11040,M,25,WE,10,*
202003,일,05,11010,11040,M,25,WH,10,*
202003,일,05,11010,11040,M,25,EH,10,9.03
202003,일,05,11010,11040,M,30,WW,20,*
202003,일,05,11010,11040,M,30,EH,20,7.13
202003,일,05,11010,11040,M,30,WH,20,*
202003,일,05,11010,11040,M,30,EE,40,*
202003,일,05,11010,11040,M,35,EH,10,10.84
202003,일,05,11010,11040,M,35,WW,20,*
202003,일,05,11010,11040,M,35,EW,20,5.45
202003,일,05,11010,11040,M,40,EH,10,6
202003,일,05,11010,11040,M,45,WH,10,3.18
202003,일,05,11010,11040,M,45,EH,10,3.17
202003,일,05,11010,11040,M,50,WH,20,6.56
202003,일,05,11010,11040,M,50,EH,10,6.55
202003,일,05,11010,11040,M,55,HE,10,3.28
202003,일,05,11010,11040,M,55,EW,10,3.29
202003,일,05,11010,11040,M,55,WH,30,3.27
202003,일,05,11010,11040,M,60,EH,70,3.52
202003,일,05,11010,11040,M,65,WE,20,4.08
202003,일,05,11010,11040,M,65,WH,10,8.14
202003,일,05,11010,11040,M,65,WW,10,8.16
202003,일,05,11010,11040,M,75,HW,10,11.9
202003,일,05,11010,11050,F,20,EH,150,*
202003,일,05,11010,11050,F,25,EE,40,*
202003,일,05,11010,11050,F,25,EH,30,8.18
202003,일,05,11010,11050,F,25,EW,20,4.09
202003,일,05,11010,11050,F,35,WH,20,3.03
202003,일,05,11010,11050,F,35,EH,10,6.05
202003,일,05,11010,11050,F,50,EE,20,6.25
202003,일,05,11010,11050,F,55,WH,20,9.57
202003,일,05,11010,11050,F,55,HE,10,3.23
202003,일,05,11010,11050,F,60,WE,20,3.83
202003,일,05,11010,11050,M,20,EH,30,*
202003,일,05,11010,11050,M,20,WH,30,*
202003,일,05,11010,11050,M,25,EW,20,*
202003,일,05,11010,11050,M,25,EH,20,11.33
202003,일,05,11010,11050,M,25,EE,40,*
202003,일,05,11010,11050,M,30,EH,20,4.75
202003,일,05,11010,11050,M,35,EH,50,5.46
202003,일,05,11010,11050,M,35,EE,10,*
202003,일,05,11010,11050,M,35,WE,20,*
202003,일,05,11010,11050,M,40,HW,30,*
202003,일,05,11010,11050,M,40,EH,30,3
202003,일,05,11010,11050,M,45,WH,20,3.17
202003,일,05,11010,11050,M,50,EE,30,6.58
202003,일,05,11010,11050,M,55,EH,10,3.29
202003,일,05,11010,11050,M,55,WE,20,3.3
202003,일,05,11010,11050,M,55,EW,10,3.29
202003,일,05,11010,11050,M,65,EH,20,4.07
202003,일,05,11010,11060,F,20,HW,40,*
202003,일,05,11010,11060,F,20,EH,10,18.65
202003,일,05,11010,11060,F,20,EW,10,*
202003,일,05,11010,11060,F,20,WH,10,10.42
202003,일,05,11010,11060,F,25,EE,30,10.18
202003,일,05,11010,11060,F,25,EH,20,*
202003,일,05,11010,11060,F,25,WH,10,*
202003,일,05,11010,11060,F,30,EH,20,4.79
202003,일,05,11010,11060,F,35,WW,60,3.03
202003,일,05,11010,11060,F,45,EH,10,3.35
202003,일,05,11010,11060,F,50,HW,10,3.1
202003,일,05,11010,11060,F,50,EE,40,3.13
202003,일,05,11010,11060,F,50,WH,20,3.12
202003,일,05,11010,11060,F,50,EH,10,3.13
202003,일,05,11010,11060,F,55,WH,30,3.28
202003,일,05,11010,11060,F,60,WH,20,11.31
202003,일,05,11010,11060,F,75,HH,10,8.76
202003,일,05,11010,11060,F,75,HW,10,17.48
202003,일,05,11010,11060,F,80,EE,10,19.34
202003,일,05,11010,11060,M,15,EE,10,13.57
202003,일,05,11010,11060,M,15,EH,80,4.51
202003,일,05,11010,11060,M,20,EH,20,21.65
202003,일,05,11010,11060,M,20,EE,30,*
202003,일,05,11010,11060,M,20,EW,10,*
202003,일,05,11010,11060,M,20,WH,10,5.4
202003,일,05,11010,11060,M,20,WE,10,*
202003,일,05,11010,11060,M,25,EW,10,*
202003,일,05,11010,11060,M,25,EH,20,11.39
202003,일,05,11010,11060,M,25,HW,10,6.05
202003,일,05,11010,11060,M,25,WH,30,4.56
202003,일,05,11010,11060,M,25,EE,10,9.12
202003,일,05,11010,11060,M,30,EH,20,4.76
202003,일,05,11010,11060,M,30,HW,30,6.93
202003,일,05,11010,11060,M,30,WH,10,8.42
202003,일,05,11010,11060,M,30,EE,10,*
202003,일,05,11010,11060,M,35,HH,20,8.07
202003,일,05,11010,11060,M,35,EE,10,*
202003,일,05,11010,11060,M,35,WH,20,5.44
202003,일,05,11010,11060,M,35,EH,10,8.18
202003,일,05,11010,11060,M,40,WW,10,3.01
202003,일,05,11010,11060,M,40,EH,40,11.97
202003,일,05,11010,11060,M,40,EE,10,3
202003,일,05,11010,11060,M,40,WH,10,6.03
202003,일,05,11010,11060,M,45,EE,10,6.3
202003,일,05,11010,11060,M,45,EH,10,9.53
202003,일,05,11010,11060,M,45,HE,10,6.33
202003,일,05,11010,11060,M,45,WE,10,3.17
202003,일,05,11010,11060,M,50,WH,10,3.3
202003,일,05,11010,11060,M,50,WE,10,6.44
202003,일,05,11010,11060,M,50,HE,10,6.4
202003,일,05,11010,11060,M,50,EH,10,3.3
202003,일,05,11010,11060,M,55,HE,10,6.56
202003,일,05,11010,11060,M,55,EH,10,3.3
202003,일,05,11010,11060,M,55,EW,150,3.3
202003,일,05,11010,11060,M,55,EE,120,3.3
202003,일,05,11010,11060,M,60,EH,10,6.93
202003,일,05,11010,11060,M,60,WH,30,3.52
202003,일,05,11010,11060,M,60,WE,20,7.06
202003,일,05,11010,11060,M,65,WE,10,4.08
202003,일,05,11010,11060,M,65,HW,10,8.02
202003,일,05,11010,11060,M,70,WW,20,13.92
202003,일,05,11010,11060,M,70,WH,10,4.63
202003,일,05,11010,11060,M,75,EH,20,6.05
202003,일,05,11010,11060,M,80,HW,10,9.45
202003,일,05,11010,11060,M,80,WH,10,9.48
202003,일,05,11010,11070,F,20,EW,10,*
202003,일,05,11010,11070,F,20,EH,20,4.39
202003,일,05,11010,11070,F,20,WH,100,4.4
202003,일,05,11010,11070,F,20,HW,20,*
202003,일,05,11010,11070,F,20,EE,20,*
202003,일,05,11010,11070,F,25,EH,20,*
202003,일,05,11010,11070,F,30,EE,160,*
202003,일,05,11010,11070,F,65,WH,10,4.7
202003,일,05,11010,11070,M,20,EH,40,8.13
202003,일,05,11010,11070,M,20,EW,30,*
202003,일,05,11010,11070,M,25,EE,20,*
202003,일,05,11010,11070,M,25,EH,20,6.8
202003,일,05,11010,11070,M,25,EW,10,*
202003,일,05,11010,11070,M,35,EH,10,5.46
202003,일,05,11010,11070,M,40,WH,30,3.02
202003,일,05,11010,11070,M,50,EH,10,3.3
202003,일,05,11010,11070,M,50,HW,20,6.4
202003,일,05,11010,11070,M,50,WH,10,3.3
202003,일,05,11010,11070,M,55,HE,10,9.28
202003,일,05,11010,11070,M,60,EH,90,7.06
202003,일,05,11010,11070,M,65,EW,70,4.08
202003,일,05,11010,11070,M,70,WW,20,9.28
202003,일,05,11010,11070,M,70,EW,40,4.64
202003,일,05,11010,11080,F,15,EW,20,4.08
202003,일,05,11010,11080,F,20,EH,20,13.02
202003,일,05,11010,11080,F,20,EW,10,*
202003,일,05,11010,11080,F,20,WH,40,10.45
202003,일,05,11010,11080,F,20,HW,30,*
202003,일,05,11010,11080,F,20,WE,20,*
202003,일,05,11010,11080,F,20,EE,10,4.43
202003,일,05,11010,11080,F,25,EH,10,8.13
202003,일,05,11010,11080,F,25,EE,20,*
202003,일,05,11010,11080,F,25,WH,10,8.08
202003,일,05,11010,11080,F,30,EH,10,*
202003,일,05,11010,11080,F,30,WH,10,*
202003,일,05,11010,11080,F,30,EW,10,11.98
202003,일,05,11010,11080,F,30,EE,50,*
202003,일,05,11010,11080,F,35,WH,10,*
202003,일,05,11010,11080,F,35,EH,10,*
202003,일,05,11010,11080,F,35,HW,10,*
202003,일,05,11010,11080,F,40,EH,10,6.73
202003,일,05,11010,11080,F,40,WH,20,10.3
202003,일,05,11010,11080,F,45,EH,10,3.31
202003,일,05,11010,11080,F,50,WH,20,15.55
202003,일,05,11010,11080,F,50,EH,10,6.23
202003,일,05,11010,11080,F,50,HW,10,3.07
202003,일,05,11010,11080,F,50,WE,20,3.13
202003,일,05,11010,11080,F,55,EH,20,6.5
202003,일,05,11010,11080,F,55,HW,10,6.42
202003,일,05,11010,11080,F,55,HE,10,3.23
202003,일,05,11010,11080,F,60,HW,20,3.75
202003,일,05,11010,11080,F,60,HE,10,3.77
202003,일,05,11010,11080,M,15,WH,50,4.52
202003,일,05,11010,11080,M,15,EH,10,4.51
202003,일,05,11010,11080,M,15,EW,10,4.43
202003,일,05,11010,11080,M,20,EE,10,7.81
202003,일,05,11010,11080,M,20,HE,70,*
202003,일,05,11010,11080,M,20,WE,30,5.34
202003,일,05,11010,11080,M,20,EH,30,16.12
202003,일,05,11010,11080,M,20,EW,10,7.97
202003,일,05,11010,11080,M,20,WH,10,13.46
202003,일,05,11010,11080,M,25,EH,20,27.09
202003,일,05,11010,11080,M,25,WH,30,18.04
202003,일,05,11010,11080,M,25,HE,60,*
202003,일,05,11010,11080,M,25,HH,20,4.52
202003,일,05,11010,11080,M,25,WW,10,*
202003,일,05,11010,11080,M,25,EE,10,6.86
202003,일,05,11010,11080,M,25,EW,10,4.55
202003,일,05,11010,11080,M,30,HW,20,4.62
202003,일,05,11010,11080,M,30,WH,20,6.99
202003,일,05,11010,11080,M,30,EH,20,16.53
202003,일,05,11010,11080,M,30,EW,20,7.13
202003,일,05,11010,11080,M,30,EE,10,*
202003,일,05,11010,11080,M,35,WH,20,8.13
202003,일,05,11010,11080,M,35,EH,20,24.35
202003,일,05,11010,11080,M,35,HE,20,*
202003,일,05,11010,11080,M,35,EE,10,5.43
202003,일,05,11010,11080,M,40,EH,10,18.07
202003,일,05,11010,11080,M,40,EE,60,12.02
202003,일,05,11010,11080,M,40,HE,10,*
202003,일,05,11010,11080,M,40,HH,20,*
202003,일,05,11010,11080,M,40,WH,10,8.9
202003,일,05,11010,11080,M,45,WH,10,12.66
202003,일,05,11010,11080,M,45,EH,10,3.18
202003,일,05,11010,11080,M,45,WE,20,3.19
202003,일,05,11010,11080,M,45,HE,10,3.13
202003,일,05,11010,11080,M,50,EH,10,6.64
202003,일,05,11010,11080,M,50,EW,10,3.26
202003,일,05,11010,11080,M,50,WH,20,9.84
202003,일,05,11010,11080,M,50,HW,20,3.28
202003,일,05,11010,11080,M,50,EE,10,3.3
202003,일,05,11010,11080,M,55,HW,10,22.61
202003,일,05,11010,11080,M,55,HE,10,19.35
202003,일,05,11010,11080,M,55,EE,40,6.56
